Stichdatum;PLZ;Geschlecht;Nachname;Anzahl;Rang;ORTBEZ18
2022-07-01;1762;w;Akdag;8;2;Givisiez
2022-07-01;8883;m;Pfiffner;17;1;Quarten
2022-07-01;8883;m;Giger;12;3;Quarten
2022-07-01;1762;m;Clerc;11;3;Givisiez
2022-07-01;8884;w;n/a;4;5;Oberterzen
2022-07-01;1763;w;Neuhaus;8;3;Granges-Paccot
2022-07-01;8884;m;Kessler;11;2;Oberterzen
2022-07-01;1763;w;Bapst;8;3;Granges-Paccot
2022-07-01;8885;w;Baumer;10;4;Mols
2022-07-01;1763;m;Schneuwly;12;3;Granges-Paccot
2022-07-01;8886;w;n/a;4;5;Mädris-Vermol
2022-07-01;8886;m;Good;9;3;Mädris-Vermol
2022-07-01;1772;w;Jaquet;23;1;Ponthaux/Nierlet-les-Bois/Grolley
2022-07-01;8886;m;Schwitter;6;4;Mädris-Vermol
2022-07-01;8886;m;Aggeler;6;4;Mädris-Vermol
2022-07-01;1772;w;Repond;16;3;Ponthaux/Nierlet-les-Bois/Grolley
2022-07-01;8887;w;Good;157;1;Mels
2022-07-01;8887;w;Willi;76;4;Mels
2022-07-01;1772;w;Werro;12;5;Ponthaux/Nierlet-les-Bois/Grolley
2022-07-01;8888;w;Ackermann;75;1;Heiligkreuz (Mels)
2022-07-01;8888;w;Willi;39;3;Heiligkreuz (Mels)
2022-07-01;1772;m;Fragnière;13;5;Ponthaux/Nierlet-les-Bois/Grolley
2022-07-01;8888;w;Müller;30;4;Heiligkreuz (Mels)
2022-07-01;8888;m;Müller;31;4;Heiligkreuz (Mels)
2022-07-01;1773;w;Christan;6;4;Chandon/Léchelles/Russy
2022-07-01;8890;w;Kurath;34;4;Flums
2022-07-01;8890;w;Schlegel;32;5;Flums
2022-07-01;1773;w;Francey;6;4;Chandon/Léchelles/Russy
2022-07-01;8890;m;Bless;56;2;Flums
2022-07-01;8890;m;Mannhart;42;3;Flums
2022-07-01;1773;m;Michel;27;1;Chandon/Léchelles/Russy
2022-07-01;8890;m;Bartholet;31;4;Flums
2022-07-01;8890;m;Kurath;30;5;Flums
2022-07-01;1774;m;Rossier;12;2;Cousset/Montagny-les-Monts
2022-07-01;8892;w;Giger;21;1;Berschis
2022-07-01;8892;m;Nadig;10;4;Berschis
2022-07-01;1775;w;Frossard;6;3;Mannens/Grandsivaz
2022-07-01;8893;w;Mannhart;8;4;Flums Hochwiese
2022-07-01;8893;m;Hermann;19;1;Flums Hochwiese
2022-07-01;8893;m;Marthy;11;2;Flums Hochwiese
2022-07-01;1775;m;Francey;13;2;Mannens/Grandsivaz
2022-07-01;8893;m;Bartholet;8;4;Flums Hochwiese
2022-07-01;8894;w;Eberle;15;1;Flumserberg Saxli
2022-07-01;1776;w;Gendre;7;3;Montagny-la-Ville
2022-07-01;8894;m;Eberle;11;1;Flumserberg Saxli
2022-07-01;8894;m;Flury;6;5;Flumserberg Saxli
2022-07-01;8895;w;Eberle;19;1;Flumserberg Portel
2022-07-01;8895;m;Senti;7;4;Flumserberg Portel
2022-07-01;1782;w;Piller;16;3;Belfaux/Autafond/Cormagens/Lossy/La Corbaz/Formangueires
2022-07-01;8896;w;Bless;18;2;Flumserberg Bergh
2022-07-01;1783;w;Plancherel;7;2;Pensier/Barberêche
2022-07-01;8896;w;Beeler;17;3;Flumserberg Bergh
2022-07-01;1783;m;Werro;12;1;Pensier/Barberêche
2022-07-01;8896;w;Gadient;12;5;Flumserberg Bergh
2022-07-01;8896;m;Wildhaber;49;1;Flumserberg Bergh
2022-07-01;8896;m;Beeler;13;5;Flumserberg Bergh
2022-07-01;1784;w;Koenig;9;2;Wallenried/Courtepin
2022-07-01;8897;w;Kurath;6;3;Flumserberg Theim
2022-07-01;1784;m;Etter;11;1;Wallenried/Courtepin
2022-07-01;8897;w;Bless;6;3;Flumserberg Theim
2022-07-01;1784;m;Delley;10;2;Wallenried/Courtepin
2022-07-01;8897;m;Bless;12;1;Flumserberg Theim
2022-07-01;1784;m;Julmy;9;3;Wallenried/Courtepin
2022-07-01;8898;w;Bozanja;14;1;Flumserberg Tboden
2022-07-01;1785;w;Müller;11;3;Cressier FR
2022-07-01;8898;w;n/a;5;2;Flumserberg Tboden
2022-07-01;8898;m;Bozanja;10;1;Flumserberg Tboden
2022-07-01;1785;m;Hayoz;15;3;Cressier FR
2022-07-01;8902;w;Weber;26;4;Urdorf
2022-07-01;8902;w;Baumann;24;5;Urdorf
2022-07-01;1786;w;Guillod;17;1;Sugiez
2022-07-01;8902;m;Meier;38;2;Urdorf
2022-07-01;8902;m;Baumann;20;5;Urdorf
2022-07-01;1786;w;Javet;13;2;Sugiez
2022-07-01;8903;w;Keller;20;1;Birmensdorf ZH
2022-07-01;8903;m;Brand;18;5;Birmensdorf ZH
2022-07-01;1786;m;Guillod;22;1;Sugiez
2022-07-01;8904;m;Scherrer;8;4;Aesch ZH
2022-07-01;8905;w;Huber;26;2;Arni AG/Islisberg
2022-07-01;1787;w;Stucki;7;2;Môtier (Vully)/Mur (Vully) VD/Mur (Vully) FR
2022-07-01;8905;w;Frei;9;4;Arni AG/Islisberg
2022-07-01;1787;m;Gaillet;7;4;Môtier (Vully)/Mur (Vully) VD/Mur (Vully) FR
2022-07-01;8905;w;Keller;9;4;Arni AG/Islisberg
2022-07-01;8905;m;Stutz;42;1;Arni AG/Islisberg
2022-07-01;1788;w;Pellet;7;4;Praz (Vully)
2022-07-01;8905;m;Rütimann;13;4;Arni AG/Islisberg
2022-07-01;8905;m;Keller;12;5;Arni AG/Islisberg
2022-07-01;1789;w;Petter;12;3;Lugnorre
2022-07-01;8906;w;Schmid;13;5;Bonstetten
2022-07-01;1789;m;Cressier;16;1;Lugnorre
2022-07-01;8906;m;Meier;30;2;Bonstetten
2022-07-01;1789;m;Chautems;13;3;Lugnorre
2022-07-01;8907;m;Müller;29;2;Wettswil
2022-07-01;8907;m;Huber;18;3;Wettswil
2022-07-01;8908;w;Baumann;14;4;Hedingen
2022-07-01;8908;m;Schmid;16;1;Hedingen
2022-07-01;1791;m;Waeber;7;4;Courtaman
2022-07-01;8908;m;Spillmann;14;3;Hedingen
2022-07-01;8908;m;Müller;14;3;Hedingen
2022-07-01;1792;w;Wyss;8;5;Cordast/Guschelmuth
2022-07-01;8909;m;Berisha;9;1;Zwillikon
2022-07-01;8909;m;Schneebeli;7;4;Zwillikon
2022-07-01;8910;w;Müller;37;2;Affoltern am Albis
2022-07-01;1793;w;Benninger;11;1;Jeuss
2022-07-01;8910;w;Weiss;25;5;Affoltern am Albis
2022-07-01;8910;m;Schmid;34;3;Affoltern am Albis
2022-07-01;8910;m;Krasniqi;29;4;Affoltern am Albis
2022-07-01;8910;m;Weber;28;5;Affoltern am Albis
2022-07-01;1793;m;Benninger;12;1;Jeuss
2022-07-01;8910;m;Frei;28;5;Affoltern am Albis
2022-07-01;8911;m;Roth;10;1;Rifferswil
2022-07-01;8911;m;Müller;9;2;Rifferswil
2022-07-01;8911;m;Fenner;8;4;Rifferswil
2022-07-01;8912;w;Weber;16;5;Obfelden
2022-07-01;8913;w;Hegetschweiler;15;3;Ottenbach
2022-07-01;1794;w;Wieland;14;1;Salvenach
2022-07-01;8913;m;Müller;19;1;Ottenbach
2022-07-01;1794;m;Morgenegg;7;3;Salvenach
2022-07-01;8913;m;Hegetschweiler;18;2;Ottenbach
2022-07-01;8914;w;Bachmann;8;5;Aeugst am Albis/Aeugstertal
2022-07-01;1795;w;Belk;6;4;Courlevon
2022-07-01;8914;m;Frei;11;1;Aeugst am Albis/Aeugstertal
2022-07-01;8914;m;Steiner;8;3;Aeugst am Albis/Aeugstertal
2022-07-01;1797;w;Schmid;8;1;Münchenwiler
2022-07-01;8914;m;Meier;7;5;Aeugst am Albis/Aeugstertal
2022-07-01;8914;m;Stern;7;5;Aeugst am Albis/Aeugstertal
2022-07-01;1816;m;Borlat;10;1;Chailly-Montreux
2022-07-01;8914;m;Pfister;7;5;Aeugst am Albis/Aeugstertal
2022-07-01;8915;w;Müller;14;2;Hausen am Albis
2022-07-01;8915;m;Huber;16;1;Hausen am Albis
2022-07-01;8915;m;Müller;16;1;Hausen am Albis
2022-07-01;8915;m;Gallmann;12;5;Hausen am Albis
2022-07-01;1817;w;n/a;5;1;Brent
2022-07-01;8916;w;Odermatt;10;5;Jonen
2022-07-01;1817;m;Wirz;6;3;Brent
2022-07-01;8916;m;Rüttimann;24;2;Jonen
2022-07-01;1820;w;Blanc;20;1;Veytaux/Montreux/Territet
2022-07-01;8916;m;Fischer;16;3;Jonen
2022-07-01;8917;w;Gumann;22;2;Oberlunkhofen
2022-07-01;8917;w;Huber;14;4;Oberlunkhofen
2022-07-01;8917;m;Hagenbuch;31;1;Oberlunkhofen
2022-07-01;1822;m;Chevalley;10;1;Chernex
2022-07-01;8917;m;Meier;11;5;Oberlunkhofen
2022-07-01;1822;m;Santagata;6;3;Chernex
2022-07-01;8918;w;Huber;21;1;Unterlunkhofen
2022-07-01;1822;m;Gugler;6;3;Chernex
2022-07-01;8918;w;Stutz;17;2;Unterlunkhofen
2022-07-01;8918;w;Trottmann;7;5;Unterlunkhofen
2022-07-01;1823;w;n/a;5;5;Glion
2022-07-01;8918;m;Huber;21;1;Unterlunkhofen
2022-07-01;1823;m;n/a;5;1;Glion
2022-07-01;8918;m;Stutz;18;2;Unterlunkhofen
2022-07-01;1824;m;n/a;4;2;Caux
2022-07-01;8919;w;Abt;12;1;Rottenschwil
2022-07-01;1832;w;Bula;6;1;Chamby/Villard-sur-Chamby
2022-07-01;8919;w;Schumacher;9;3;Rottenschwil
2022-07-01;1832;m;n/a;5;2;Chamby/Villard-sur-Chamby
2022-07-01;8919;m;Trottmann;13;1;Rottenschwil
2022-07-01;1833;w;Chevalley;7;1;Les Avants
2022-07-01;8919;m;Hagenbuch;7;4;Rottenschwil
2022-07-01;8919;m;Hoppler;7;4;Rottenschwil
2022-07-01;1833;w;n/a;5;2;Les Avants
2022-07-01;8925;w;n/a;5;2;Ebertswil
2022-07-01;8925;m;Neukom;7;1;Ebertswil
2022-07-01;8925;m;n/a;5;4;Ebertswil
2022-07-01;8926;w;Schneebeli;12;2;Kappel am Albis/Hauptikon/Uerzlikon
2022-07-01;8926;w;Steinmann;8;4;Kappel am Albis/Hauptikon/Uerzlikon
2022-07-01;1833;m;n/a;4;3;Les Avants
2022-07-01;1844;w;Nicolet;18;1;Villeneuve VD
2022-07-01;1844;m;Provenzano;13;5;Villeneuve VD
2022-07-01;1845;w;Brönnimann;16;1;Noville
2022-07-01;1846;m;Erdeniz;6;1;Chessel
2022-07-01;1847;w;Hajdari;7;1;Rennaz
2022-07-01;1852;m;Heiniger;8;2;Roche VD
2022-07-01;1852;m;Allamand;7;4;Roche VD
2022-07-01;1853;w;Maret;7;2;Yvorne
2022-07-01;1853;m;Delacretaz;7;4;Yvorne
2022-07-01;1854;w;Rod;7;3;Leysin
2022-07-01;1854;m;Hayat;15;2;Leysin
2022-07-01;1856;w;Nicolier;8;1;Corbeyrier
2022-07-01;1856;w;n/a;4;5;Corbeyrier
2022-07-01;1860;w;Sadiku;30;1;Aigle
2022-07-01;1860;w;Favre;17;4;Aigle
2022-07-01;1860;m;Pasche;27;2;Aigle
2022-07-01;1860;m;Martin;20;4;Aigle
2022-07-01;1862;m;Buchs;6;5;La Comballaz/Les Mosses
2022-07-01;1863;w;n/a;5;4;Le Sépey
2022-07-01;1866;m;n/a;4;3;La Forclaz VD
2022-07-01;1867;m;Anex;17;1;Panex/St-Triphon/Ollon VD
2022-07-01;1868;w;Chervaz;29;1;Collombey
2022-07-01;1868;m;Ecoeur;15;5;Collombey
2022-07-01;1868;m;Moret;15;5;Collombey
2022-07-01;8926;m;Vollenweider;13;2;Kappel am Albis/Hauptikon/Uerzlikon
2022-07-01;8926;m;Häberling;9;3;Kappel am Albis/Hauptikon/Uerzlikon
2022-07-01;8926;m;Steinmann;9;3;Kappel am Albis/Hauptikon/Uerzlikon
2022-07-01;8932;w;Müller;34;1;Mettmenstetten
2022-07-01;8932;w;Suter;34;1;Mettmenstetten
2022-07-01;8932;w;Huber;25;4;Mettmenstetten
2022-07-01;8933;w;Maurer;7;3;Maschwanden
2022-07-01;8933;w;Künzi;6;4;Maschwanden
2022-07-01;8933;w;Wetli;6;4;Maschwanden
2022-07-01;8933;m;Frei;6;4;Maschwanden
2022-07-01;8934;w;Huber;14;1;Knonau
2022-07-01;8934;w;Bucher;10;3;Knonau
2022-07-01;8934;m;Huber;16;1;Knonau
2022-07-01;8942;w;Schmid;16;3;Oberrieden
2022-07-01;8942;m;Schmid;26;1;Oberrieden
2022-07-01;8951;w;Cikaj;8;4;Fahrweid
2022-07-01;8951;w;Bekjiri;7;5;Fahrweid
2022-07-01;8951;m;Alimi;11;1;Fahrweid
2022-07-01;8951;m;Arifi;9;2;Fahrweid
2022-07-01;8951;m;Cikaj;9;2;Fahrweid
2022-07-01;8952;w;Meier;41;1;Schlieren
2022-07-01;8952;w;Huber;31;3;Schlieren
2022-07-01;8952;m;Imeri;26;5;Schlieren
2022-07-01;8953;w;Müller;86;1;Dietikon
2022-07-01;8953;w;Meier;64;2;Dietikon
2022-07-01;8953;m;Ramadani;54;3;Dietikon
2022-07-01;8953;m;Krasniqi;50;4;Dietikon
2022-07-01;8954;w;Müller;17;2;Geroldswil
2022-07-01;8954;w;Schmid;16;3;Geroldswil
2022-07-01;8954;w;Esati;13;4;Geroldswil
2022-07-01;8954;w;Lehmann;12;5;Geroldswil
2022-07-01;8954;m;Lehmann;16;3;Geroldswil
2022-07-01;8954;m;Schoch;9;5;Geroldswil
2022-07-01;8955;w;Ajazi;15;2;Oetwil a.d. Limmat
2022-07-01;8955;w;Müller;14;4;Oetwil a.d. Limmat
2022-07-01;8955;w;Ristemi;11;5;Oetwil a.d. Limmat
2022-07-01;8955;m;Schmid;15;1;Oetwil a.d. Limmat
2022-07-01;8955;m;Müller;11;5;Oetwil a.d. Limmat
2022-07-01;8955;m;Pfister;11;5;Oetwil a.d. Limmat
2022-07-01;8956;w;Schaub;9;3;Killwangen
2022-07-01;8956;w;Odermatt;8;5;Killwangen
2022-07-01;8956;w;Müller;8;5;Killwangen
2022-07-01;8956;w;Vinca;8;5;Killwangen
2022-07-01;8956;m;Müller;13;1;Killwangen
2022-07-01;8956;m;Meier;11;2;Killwangen
2022-07-01;8956;m;Scherer;9;4;Killwangen
2022-07-01;8956;m;Taing;8;5;Killwangen
2022-07-01;8957;w;Krasniqi;40;1;Spreitenbach
2022-07-01;8962;w;Müller;27;1;Bergdietikon
2022-07-01;8962;w;Fischer;11;3;Bergdietikon
2022-07-01;8962;w;Meier;10;5;Bergdietikon
2022-07-01;8962;m;Vogel;14;3;Bergdietikon
2022-07-01;8964;w;Fröhli;15;4;Rudolfstetten
2022-07-01;8964;m;Huber;22;3;Rudolfstetten
2022-07-01;8965;w;Keller;27;3;Berikon
2022-07-01;8966;w;Meier;18;3;Oberwil-Lieli
2022-07-01;8966;m;Müller;24;2;Oberwil-Lieli
2022-07-01;8967;w;Stutz;22;2;Widen
2022-07-01;8967;w;Meier;19;3;Widen
2022-07-01;8967;m;Fischer;23;4;Widen
2022-07-01;9000;w;Müller;161;1;St. Gallen
2022-07-01;9000;w;Huber;74;4;St. Gallen
2022-07-01;9000;m;Keller;86;3;St. Gallen
2022-07-01;9008;w;Müller;40;1;St. Gallen
2022-07-01;9008;w;Meier;20;2;St. Gallen
2022-07-01;9008;w;Heuberger;17;4;St. Gallen
2022-07-01;9008;m;Eberle;22;2;St. Gallen
2022-07-01;9008;m;Benz;15;5;St. Gallen
2022-07-01;9010;w;Schmid;15;1;St. Gallen
2022-07-01;9010;m;Müller;17;1;St. Gallen
2022-07-01;9010;m;Schmid;15;2;St. Gallen
2022-07-01;9010;m;Bächtold;9;3;St. Gallen
2022-07-01;9011;w;Graf;11;1;St. Gallen
2022-07-01;9011;w;Baumann;11;1;St. Gallen
2022-07-01;9011;m;Gahler;12;1;St. Gallen
2022-07-01;9011;m;Gschwend;10;3;St. Gallen
2022-07-01;9012;w;Sabic;7;5;St. Gallen
2022-07-01;9012;m;Pfister;15;2;St. Gallen
2022-07-01;9012;m;Graf;10;4;St. Gallen
2022-07-01;9014;w;Krasniqi;23;4;St. Gallen
2022-07-01;9014;w;Fischer;19;5;St. Gallen
2022-07-01;9014;m;Müller;47;1;St. Gallen
2022-07-01;9014;m;Krasniqi;21;5;St. Gallen
2022-07-01;9015;w;Berisha;19;2;St. Gallen
2022-07-01;1869;w;Ruppen;10;5;Massongex
2022-07-01;9015;w;Keller;10;4;St. Gallen
2022-07-01;1869;m;Richard;15;2;Massongex
2022-07-01;9015;w;Manser;10;4;St. Gallen
2022-07-01;1869;m;Mottiez;12;4;Massongex
2022-07-01;9015;m;Berisha;14;2;St. Gallen
2022-07-01;1869;m;Barman;12;4;Massongex
2022-07-01;9016;w;Keller;32;3;St. Gallen
2022-07-01;1870;w;Gex;34;2;Monthey
2022-07-01;9016;m;Keller;31;3;St. Gallen
2022-07-01;1870;w;Rey;34;2;Monthey
2022-07-01;9016;m;Bajrami;21;5;St. Gallen
2022-07-01;1870;m;Morisod;31;3;Monthey
2022-07-01;9030;w;Bühler;25;1;Abtwil SG/St. Josefen
2022-07-01;1871;w;Gay;17;2;Choëx/Les Giettes
2022-07-01;9030;w;Manser;16;5;Abtwil SG/St. Josefen
2022-07-01;1871;w;Girod;12;5;Choëx/Les Giettes
2022-07-01;9030;w;Keller;16;5;Abtwil SG/St. Josefen
2022-07-01;1871;w;Delacoste;12;5;Choëx/Les Giettes
2022-07-01;9030;m;Schmid;39;1;Abtwil SG/St. Josefen
2022-07-01;1871;m;Gay;22;1;Choëx/Les Giettes
2022-07-01;9030;m;Bischof;22;3;Abtwil SG/St. Josefen
2022-07-01;1872;w;Martenet;55;2;Troistorrents
2022-07-01;9030;m;Keller;19;5;Abtwil SG/St. Josefen
2022-07-01;1872;w;Udressy;46;4;Troistorrents
2022-07-01;9032;w;Müller;14;3;Engelburg
2022-07-01;1872;w;Granger;44;5;Troistorrents
2022-07-01;9032;m;Frei;18;1;Engelburg
2022-07-01;1872;m;Donnet;46;3;Troistorrents
2022-07-01;9032;m;Meier;16;2;Engelburg
2022-07-01;1872;m;Granger;46;3;Troistorrents
2022-07-01;9032;m;Müller;15;3;Engelburg
2022-07-01;1872;m;Udressy;42;5;Troistorrents
2022-07-01;9032;m;Eberle;13;4;Engelburg
2022-07-01;1873;w;Ecoeur;31;3;Champoussin/Les Crosets/Val-d'Illiez
2022-07-01;9033;w;Kunz;12;4;Untereggen
2022-07-01;1873;w;Trombert;28;4;Champoussin/Les Crosets/Val-d'Illiez
2022-07-01;9033;m;Broger;19;1;Untereggen
2022-07-01;1873;m;Rey;41;2;Champoussin/Les Crosets/Val-d'Illiez
2022-07-01;9033;m;Rüttimann;11;3;Untereggen
2022-07-01;1874;w;Berra;26;1;Champéry
2022-07-01;9033;m;Braunwalder;11;3;Untereggen
2022-07-01;1874;w;Grenon;12;5;Champéry
2022-07-01;9034;w;Egger;38;1;Eggersriet
2022-07-01;1875;w;Donnet;17;1;Morgins
2022-07-01;9034;w;Bischof;18;3;Eggersriet
2022-07-01;1875;w;Bovard;15;2;Morgins
2022-07-01;9034;w;Graf;15;5;Eggersriet
2022-07-01;1875;w;Claret;12;3;Morgins
2022-07-01;9034;m;Bischof;20;3;Eggersriet
2022-07-01;1875;m;Donnet;28;1;Morgins
2022-07-01;9035;w;Schläpfer;9;3;Grub AR
2022-07-01;1875;m;Monay;10;3;Morgins
2022-07-01;9035;m;Schläpfer;12;2;Grub AR
2022-07-01;1880;m;Kohli;26;3;Fenalet-sur-Bex/Frenières-sur-Bex/Bex/Les Plans-sur-Bex/Les Posses-sur-Bex
2022-07-01;9036;w;n/a;4;5;Grub SG
2022-07-01;1880;m;Ruchet;20;5;Fenalet-sur-Bex/Frenières-sur-Bex/Bex/Les Plans-sur-Bex/Les Posses-sur-Bex
2022-07-01;9037;w;Rechsteiner;7;2;Speicherschwendi
2022-07-01;1882;w;Kohli;14;2;Gryon
2022-07-01;9037;m;Giger;7;4;Speicherschwendi
2022-07-01;1882;m;Amiguet;16;1;Gryon
2022-07-01;9037;m;Schmid;7;4;Speicherschwendi
2022-07-01;1882;m;Parisod;9;5;Gryon
2022-07-01;9038;w;Graf;21;2;Rehetobel
2022-07-01;1884;w;Favre;12;1;Huémoz/Villars-sur-Ollon/Arveyes
2022-07-01;9038;m;Kast;16;4;Rehetobel
2022-07-01;1884;w;Dupertuis;9;3;Huémoz/Villars-sur-Ollon/Arveyes
2022-07-01;9042;w;Graf;31;1;Speicher
2022-07-01;1884;m;Stewart;13;1;Huémoz/Villars-sur-Ollon/Arveyes
2022-07-01;9042;w;Sonderegger;21;3;Speicher
2022-07-01;1884;m;Moret;10;3;Huémoz/Villars-sur-Ollon/Arveyes
2022-07-01;9042;m;Müller;24;2;Speicher
2022-07-01;1884;m;Bavaud;10;3;Huémoz/Villars-sur-Ollon/Arveyes
2022-07-01;9042;m;Schmid;20;4;Speicher
2022-07-01;1885;w;Rybak;7;3;Chesières
2022-07-01;9042;m;Weber;17;5;Speicher
2022-07-01;1885;w;Erard;6;4;Chesières
2022-07-01;9043;w;Schmid;18;2;Trogen
2022-07-01;1885;m;Bonzon;15;1;Chesières
2022-07-01;9043;w;Kempter;17;3;Trogen
2022-07-01;1885;m;Dos Santos;12;2;Chesières
2022-07-01;9043;m;Nagel;14;3;Trogen
2022-07-01;1885;m;Villeneuve;10;4;Chesières
2022-07-01;9044;m;Hohl;10;2;Wald AR
2022-07-01;1890;w;Barman;33;1;St-Maurice/Mex VS
2022-07-01;9050;w;Fässler;224;2;Appenzell Meister./Appenzell/Appenzell Eggerst./Appenzell Enggenh./Appenzell Steinegg/Appenzell Schlatt
2022-07-01;1890;w;Coutaz;28;4;St-Maurice/Mex VS
2022-07-01;9050;w;Dörig;146;5;Appenzell Meister./Appenzell/Appenzell Eggerst./Appenzell Enggenh./Appenzell Steinegg/Appenzell Schlatt
2022-07-01;1890;m;Gjocaj;40;1;St-Maurice/Mex VS
2022-07-01;9050;m;Manser;214;3;Appenzell Meister./Appenzell/Appenzell Eggerst./Appenzell Enggenh./Appenzell Steinegg/Appenzell Schlatt
2022-07-01;1890;m;Coutaz;32;3;St-Maurice/Mex VS
2022-07-01;9050;m;Koller;206;4;Appenzell Meister./Appenzell/Appenzell Eggerst./Appenzell Enggenh./Appenzell Steinegg/Appenzell Schlatt
2022-07-01;1890;m;Richard;26;5;St-Maurice/Mex VS
2022-07-01;9052;w;Sonderegger;7;5;Niederteufen
2022-07-01;1891;w;Coutaz;21;1;Vérossaz
2022-07-01;9052;m;Sutter;8;2;Niederteufen
2022-07-01;1891;m;Morisod;37;1;Vérossaz
2022-07-01;9052;m;Steiner;8;2;Niederteufen
2022-07-01;1891;m;Coutaz;15;3;Vérossaz
2022-07-01;9052;m;Koller;8;2;Niederteufen
2022-07-01;1891;m;Jacquemoud;14;4;Vérossaz
2022-07-01;9052;m;Ammann;8;2;Niederteufen
2022-07-01;1891;m;Aymon;12;5;Vérossaz
2022-07-01;9053;m;Graf;22;5;Teufen AR
2022-07-01;1892;w;Chesaux;17;1;Lavey-Village/Lavey-les-Bains/Morcles
2022-07-01;9054;w;Rechsteiner;36;2;Haslen AI
2022-07-01;1892;w;Centanni;9;2;Lavey-Village/Lavey-les-Bains/Morcles
2022-07-01;9054;w;Signer;13;5;Haslen AI
2022-07-01;1892;w;Ansermet;9;2;Lavey-Village/Lavey-les-Bains/Morcles
2022-07-01;9055;w;Freund;16;1;Bühler
2022-07-01;1892;w;Durgnat;6;4;Lavey-Village/Lavey-les-Bains/Morcles
2022-07-01;9055;w;Sutter;13;2;Bühler
2022-07-01;1892;m;Ansermet;11;2;Lavey-Village/Lavey-les-Bains/Morcles
2022-07-01;9055;m;Koller;8;5;Bühler
2022-07-01;1892;m;Durgnat;6;3;Lavey-Village/Lavey-les-Bains/Morcles
2022-07-01;9055;m;Fässler;8;5;Bühler
2022-07-01;1893;w;Lattion;24;3;Muraz (Collombey)
2022-07-01;9055;m;Schefer;8;5;Bühler
2022-07-01;1895;w;Vannay;31;1;Vionnaz
2022-07-01;9057;w;Kölbener;17;5;Wasserauen/Weissbad/Schwende
2022-07-01;1895;w;Mariaux;19;3;Vionnaz
2022-07-01;9057;w;Signer;17;5;Wasserauen/Weissbad/Schwende
2022-07-01;1895;w;Fracheboud;18;4;Vionnaz
2022-07-01;9057;m;Inauen;57;1;Wasserauen/Weissbad/Schwende
2022-07-01;1895;m;Mariaux;26;2;Vionnaz
2022-07-01;9057;m;Fässler;40;3;Wasserauen/Weissbad/Schwende
2022-07-01;1895;m;Vannay;25;3;Vionnaz
2022-07-01;9057;m;Dörig;35;4;Wasserauen/Weissbad/Schwende
2022-07-01;1895;m;Fracheboud;21;4;Vionnaz
2022-07-01;9057;m;Sutter;22;5;Wasserauen/Weissbad/Schwende
2022-07-01;1896;w;Vuadens;34;1;Vouvry/Miex
2022-07-01;9057;m;Signer;22;5;Wasserauen/Weissbad/Schwende
2022-07-01;1896;w;Pignat;31;2;Vouvry/Miex
2022-07-01;9058;w;Inauen;38;1;Brülisau
2022-07-01;1896;w;Cornut;20;3;Vouvry/Miex
2022-07-01;9058;w;Fässler;21;3;Brülisau
2022-07-01;1896;w;Leka;19;5;Vouvry/Miex
2022-07-01;9058;w;Neff;16;5;Brülisau
2022-07-01;1896;m;Vuadens;25;2;Vouvry/Miex
2022-07-01;9058;m;Manser;36;2;Brülisau
2022-07-01;1897;m;Derivaz;28;1;Les Evouettes/Bouveret
2022-07-01;9058;m;Neff;13;5;Brülisau
2022-07-01;1897;m;Clerc;21;4;Les Evouettes/Bouveret
2022-07-01;9062;w;n/a;3;5;Lustmühle
2022-07-01;1897;m;Bussien;17;5;Les Evouettes/Bouveret
2022-07-01;9062;m;n/a;5;1;Lustmühle
2022-07-01;1898;w;Duchoud;17;3;St-Gingolph
2022-07-01;1898;w;Cachat;12;5;St-Gingolph
2022-07-01;1899;w;Bressoud;9;1;Torgon
2022-07-01;1899;m;Cornut;6;5;Torgon
2022-07-01;1902;w;Mottet;17;2;Evionnaz
2022-07-01;1902;w;Mettan;11;5;Evionnaz
2022-07-01;1902;m;Mettan;20;4;Evionnaz
2022-07-01;1903;w;Mottiez;15;1;Collonges
2022-07-01;1903;m;Pochon;11;3;Collonges
2022-07-01;1904;w;Borgeat;22;3;Vernayaz
2022-07-01;1904;w;Gay;13;5;Vernayaz
2022-07-01;1904;m;Jacquier;23;1;Vernayaz
2022-07-01;1904;m;Gay;16;4;Vernayaz
2022-07-01;1905;w;Jordan;27;1;Dorénaz
2022-07-01;1905;w;Lovey;12;4;Dorénaz
2022-07-01;1905;m;Jordan;29;1;Dorénaz
2022-07-01;1905;m;Roduit;16;3;Dorénaz
2022-07-01;1905;m;Revaz;15;5;Dorénaz
2022-07-01;1906;w;Moret;27;1;Charrat
2022-07-01;1906;w;Dini;16;3;Charrat
2022-07-01;1906;w;Cretton;11;5;Charrat
2022-07-01;1906;m;Dini;17;2;Charrat
2022-07-01;1906;m;Giroud;16;3;Charrat
2022-07-01;1906;m;Laccomoff;14;4;Charrat
2022-07-01;1907;w;Thomas;28;2;Saxon
2022-07-01;1907;w;Vouilloz;25;4;Saxon
2022-07-01;1907;m;Bruchez;48;1;Saxon
2022-07-01;1907;m;Lambiel;31;3;Saxon
2022-07-01;1907;m;Monnet;30;5;Saxon
2022-07-01;1908;w;Gillioz;44;3;Riddes
2022-07-01;1908;m;Lambiel;43;3;Riddes
2022-07-01;1908;m;Vouillamoz;39;4;Riddes
2022-07-01;1908;m;Gillioz;32;5;Riddes
