Stichdatum;PLZ;Geschlecht;Vorname;Anzahl;Rang;ORTBEZ18
2022-07-01;7546;w;Claudia;8;3;Ardez
2022-07-01;1148;m;Daniel;21;4;L'Isle/Cuarnens/Moiry VD/Chavannes-Veyron/Villars-Bozon/La Praz/Mont-la-Ville/Mauraz/La Coudre
2022-07-01;7546;m;Jon;16;1;Ardez
2022-07-01;1149;w;Catherine;6;1;Berolle
2022-07-01;7546;m;Gian;11;2;Ardez
2022-07-01;1149;w;n/a;3;4;Berolle
2022-07-01;7550;w;Anna;31;2;Scuol
2022-07-01;1162;w;Ana;38;2;St-Prex
2022-07-01;7550;w;Claudia;27;3;Scuol
2022-07-01;1162;w;Anne;30;4;St-Prex
2022-07-01;7550;w;Ursula;20;5;Scuol
2022-07-01;1163;w;Patricia;19;4;Etoy
2022-07-01;7550;m;Christian;27;4;Scuol
2022-07-01;1163;m;Daniel;26;2;Etoy
2022-07-01;7551;w;Lina;8;3;Ftan
2022-07-01;1164;m;David;8;2;Buchillon
2022-07-01;7551;w;Ursula;7;5;Ftan
2022-07-01;1165;m;Claude;6;2;Allaman
2022-07-01;7551;m;Jon;15;1;Ftan
2022-07-01;1165;m;Nicolas;6;2;Allaman
2022-07-01;7551;m;Max;12;2;Ftan
2022-07-01;1165;m;Frédéric;6;2;Allaman
2022-07-01;7551;m;Peter;9;5;Ftan
2022-07-01;1166;w;Maria;15;1;Perroy
2022-07-01;7551;m;Hans;9;5;Ftan
2022-07-01;1166;w;Catherine;11;2;Perroy
2022-07-01;7552;w;Maria;8;1;Vulpera
2022-07-01;1166;w;Patricia;8;5;Perroy
2022-07-01;7552;w;n/a;2;4;Vulpera
2022-07-01;1166;m;Olivier;13;3;Perroy
2022-07-01;7552;m;n/a;4;2;Vulpera
2022-07-01;1166;m;Patrick;11;4;Perroy
2022-07-01;7554;w;Anna;22;1;Sent
2022-07-01;1166;m;Alexandre;11;4;Perroy
2022-07-01;7554;w;Elisabeth;15;3;Sent
2022-07-01;1167;w;Eliane;6;2;Lussy-sur-Morges
2022-07-01;7554;w;Madlaina;12;5;Sent
2022-07-01;1167;m;Nicolas;8;2;Lussy-sur-Morges
2022-07-01;7554;m;Jachen;16;4;Sent
2022-07-01;1167;m;Michel;6;5;Lussy-sur-Morges
2022-07-01;7556;w;Anna;8;1;Ramosch
2022-07-01;1167;m;David;6;5;Lussy-sur-Morges
2022-07-01;7556;w;n/a;4;4;Ramosch
2022-07-01;1168;w;Isabelle;7;2;Villars-sous-Yens
2022-07-01;7556;m;Nicola;6;3;Ramosch
2022-07-01;1168;w;n/a;4;5;Villars-sous-Yens
2022-07-01;7557;w;n/a;2;1;Vnà
2022-07-01;1168;m;Alain;7;1;Villars-sous-Yens
2022-07-01;7557;m;n/a;4;1;Vnà
2022-07-01;1168;m;Pascal;6;3;Villars-sous-Yens
2022-07-01;7557;m;n/a;3;2;Vnà
2022-07-01;1169;w;Caroline;10;3;Yens
2022-07-01;7557;m;n/a;2;3;Vnà
2022-07-01;1169;w;Marianne;10;3;Yens
2022-07-01;7558;m;n/a;5;1;Strada
2022-07-01;1170;w;Sarah;22;4;Aubonne
2022-07-01;7559;m;n/a;4;2;Tschlin
2022-07-01;1170;m;Daniel;39;1;Aubonne
2022-07-01;7560;m;n/a;3;1;Martina
2022-07-01;1170;m;Olivier;23;5;Aubonne
2022-07-01;7562;w;Manuela;7;1;Samnaun-Compatsch
2022-07-01;1172;w;Nicole;7;1;Bougy-Villars
2022-07-01;7562;m;Hans;9;2;Samnaun-Compatsch
2022-07-01;1172;w;Maria;7;1;Bougy-Villars
2022-07-01;7562;m;Markus;6;3;Samnaun-Compatsch
2022-07-01;1172;w;n/a;5;5;Bougy-Villars
2022-07-01;7562;m;Peter;6;3;Samnaun-Compatsch
2022-07-01;1172;m;Philippe;7;1;Bougy-Villars
2022-07-01;1172;m;José;7;1;Bougy-Villars
2022-07-01;7563;w;n/a;5;3;Samnaun Dorf
2022-07-01;7563;m;Thomas;13;1;Samnaun Dorf
2022-07-01;7603;w;Maria;6;1;Vicosoprano
2022-07-01;7603;m;Marco;10;1;Vicosoprano
2022-07-01;7604;m;n/a;4;1;Borgonovo
2022-07-01;7604;m;n/a;2;5;Borgonovo
2022-07-01;7606;w;Daniela;6;1;Promontogno/Bondo
2022-07-01;7606;w;n/a;5;2;Promontogno/Bondo
2022-07-01;7606;w;n/a;3;5;Promontogno/Bondo
2022-07-01;7606;m;Marco;6;2;Promontogno/Bondo
2022-07-01;7608;w;n/a;4;2;Castasegna
2022-07-01;7608;w;n/a;3;3;Castasegna
2022-07-01;7608;m;n/a;4;5;Castasegna
2022-07-01;7610;w;n/a;3;1;Soglio
2022-07-01;7610;m;n/a;3;1;Soglio
2022-07-01;7742;w;Laura;16;2;Poschiavo/Sfazù/La Rösa
2022-07-01;7742;w;Cristina;13;3;Poschiavo/Sfazù/La Rösa
2022-07-01;7742;w;Patrizia;12;4;Poschiavo/Sfazù/La Rösa
2022-07-01;7742;w;Carla;11;5;Poschiavo/Sfazù/La Rösa
2022-07-01;7742;w;Daniela;11;5;Poschiavo/Sfazù/La Rösa
2022-07-01;7742;w;Francesca;11;5;Poschiavo/Sfazù/La Rösa
2022-07-01;7742;m;Luca;25;1;Poschiavo/Sfazù/La Rösa
2022-07-01;7742;m;Sandro;19;3;Poschiavo/Sfazù/La Rösa
2022-07-01;7743;w;Daniela;11;1;Brusio/Miralago
2022-07-01;7743;w;Michela;7;2;Brusio/Miralago
2022-07-01;7743;w;Lucia;6;5;Brusio/Miralago
2022-07-01;7745;w;Lorena;9;3;Li Curt
2022-07-01;7745;m;Franco;12;3;Li Curt
2022-07-01;7746;w;n/a;5;4;Le Prese
2022-07-01;7746;m;Luca;9;1;Le Prese
2022-07-01;7748;w;n/a;3;4;Campascio
2022-07-01;8001;w;Claudia;62;5;Zürich
2022-07-01;8002;w;Maria;100;1;Zürich
2022-07-01;8002;w;Barbara;57;4;Zürich
2022-07-01;8002;w;Claudia;56;5;Zürich
2022-07-01;8002;m;Daniel;142;1;Zürich
2022-07-01;8002;m;Thomas;130;2;Zürich
2022-07-01;8002;m;Martin;112;4;Zürich
2022-07-01;8002;m;Andreas;107;5;Zürich
2022-07-01;8003;w;Maria;163;1;Zürich
2022-07-01;8003;w;Andrea;109;3;Zürich
2022-07-01;8003;w;Laura;99;4;Zürich
2022-07-01;8003;m;David;152;4;Zürich
2022-07-01;8004;w;Sarah;118;4;Zürich
2022-07-01;8004;w;Andrea;114;5;Zürich
2022-07-01;8004;m;Daniel;307;1;Zürich
2022-07-01;8004;m;Michael;253;3;Zürich
2022-07-01;8004;m;Andreas;188;5;Zürich
2022-07-01;8005;w;Andrea;110;3;Zürich
2022-07-01;8006;w;Maria;137;2;Zürich
2022-07-01;8006;w;Barbara;130;3;Zürich
2022-07-01;8006;m;Daniel;176;3;Zürich
2022-07-01;8008;w;Maria;146;1;Zürich
2022-07-01;8008;w;Barbara;140;3;Zürich
2022-07-01;8008;w;Claudia;137;4;Zürich
2022-07-01;8008;m;Michael;237;3;Zürich
2022-07-01;8032;w;Anna;182;1;Zürich
2022-07-01;8032;w;Maria;160;2;Zürich
2022-07-01;8032;w;Ursula;113;5;Zürich
2022-07-01;8032;m;Martin;175;5;Zürich
2022-07-01;8037;w;Maria;135;1;Zürich
2022-07-01;8037;w;Anna;129;2;Zürich
2022-07-01;8037;m;Peter;124;4;Zürich
2022-07-01;8038;w;Maria;130;1;Zürich
2022-07-01;8038;w;Claudia;86;3;Zürich
2022-07-01;8038;w;Sarah;77;5;Zürich
2022-07-01;8038;m;Thomas;161;1;Zürich
2022-07-01;8041;w;Maria;58;1;Zürich
2022-07-01;8041;w;Andrea;36;2;Zürich
2022-07-01;8041;w;Daniela;30;5;Zürich
2022-07-01;8041;w;Silvia;30;5;Zürich
2022-07-01;8041;m;Thomas;63;3;Zürich
2022-07-01;8041;m;Christian;48;4;Zürich
2022-07-01;8041;m;Michael;46;5;Zürich
2022-07-01;8044;w;Maria;103;1;Gockhausen/Zürich
2022-07-01;8044;m;Peter;125;1;Gockhausen/Zürich
2022-07-01;8044;m;Thomas;120;2;Gockhausen/Zürich
2022-07-01;8044;m;Daniel;119;3;Gockhausen/Zürich
2022-07-01;8044;m;Christian;118;4;Gockhausen/Zürich
2022-07-01;8045;m;Christian;77;5;Zürich
2022-07-01;8046;w;Anna;128;2;Zürich
2022-07-01;8046;w;Ruth;96;3;Zürich
2022-07-01;8046;m;Daniel;189;1;Zürich
2022-07-01;8047;w;Maria;222;1;Zürich
2022-07-01;8047;w;Anna;105;2;Zürich
2022-07-01;8047;w;Claudia;99;5;Zürich
2022-07-01;8047;m;Michael;161;3;Zürich
2022-07-01;8047;m;Martin;145;4;Zürich
2022-07-01;8048;w;Ursula;116;4;Zürich
2022-07-01;8048;w;Laura;113;5;Zürich
2022-07-01;8048;m;Thomas;194;2;Zürich
2022-07-01;8049;w;Maria;208;1;Zürich
2022-07-01;8049;w;Anna;143;2;Zürich
2022-07-01;8049;w;Elisabeth;133;3;Zürich
2022-07-01;8049;w;Barbara;124;5;Zürich
2022-07-01;8049;m;Thomas;216;2;Zürich
2022-07-01;8049;m;Daniel;205;3;Zürich
2022-07-01;8049;m;Martin;176;5;Zürich
2022-07-01;8050;m;Michael;218;2;Zürich
2022-07-01;8050;m;Andreas;166;5;Zürich
2022-07-01;8050;m;David;166;5;Zürich
2022-07-01;8051;m;Daniel;180;1;Zürich
2022-07-01;8051;m;Peter;114;4;Zürich
2022-07-01;8052;w;Anna;98;2;Zürich
2022-07-01;8052;w;Silvia;77;3;Zürich
2022-07-01;8052;w;Ruth;75;4;Zürich
2022-07-01;8052;w;Andrea;68;5;Zürich
2022-07-01;8052;m;Thomas;129;3;Zürich
2022-07-01;8053;w;Ursula;75;4;Zürich
2022-07-01;8053;w;Elisabeth;75;4;Zürich
2022-07-01;8053;m;Peter;128;1;Zürich
2022-07-01;8053;m;Christian;79;4;Zürich
2022-07-01;8055;w;Maria;178;1;Zürich
2022-07-01;1173;w;Christine;9;1;Féchy
2022-07-01;8055;w;Sandra;88;3;Zürich
2022-07-01;1173;w;Sandrine;8;3;Féchy
2022-07-01;8055;w;Karin;86;5;Zürich
2022-07-01;1173;m;Daniel;8;3;Féchy
2022-07-01;8055;m;Daniel;154;1;Zürich
2022-07-01;1173;m;Thierry;7;5;Féchy
2022-07-01;8055;m;Thomas;154;1;Zürich
2022-07-01;1173;m;Jean;7;5;Féchy
2022-07-01;1173;m;Jean-Luc;7;5;Féchy
2022-07-01;1174;w;n/a;5;4;Montherod/Pizy
2022-07-01;1174;m;José;7;1;Montherod/Pizy
2022-07-01;1174;m;Patrick;6;2;Montherod/Pizy
2022-07-01;1174;m;Philippe;6;2;Montherod/Pizy
2022-07-01;1175;w;Mélanie;7;2;Lavigny
2022-07-01;1175;w;Sandrine;6;4;Lavigny
2022-07-01;1175;m;David;13;1;Lavigny
2022-07-01;1175;m;Daniel;10;2;Lavigny
2022-07-01;1175;m;Laurent;9;3;Lavigny
2022-07-01;1176;w;Christine;7;1;St-Livres
2022-07-01;1176;w;Nathalie;6;2;St-Livres
2022-07-01;1176;m;Julien;7;2;St-Livres
2022-07-01;1180;w;Catherine;39;2;Rolle/Tartegnin
2022-07-01;1180;m;Daniel;45;4;Rolle/Tartegnin
2022-07-01;1180;m;Nicolas;43;5;Rolle/Tartegnin
2022-07-01;1182;w;Maria;12;1;Gilly
2022-07-01;1182;w;Elisa;8;3;Gilly
2022-07-01;1183;m;Christian;13;1;Bursins
2022-07-01;1183;m;Jacques;9;2;Bursins
2022-07-01;1183;m;Alain;9;2;Bursins
2022-07-01;1183;m;Jean-Claude;7;5;Bursins
2022-07-01;1184;w;Christine;8;3;Luins/Vinzel
2022-07-01;1184;w;Nicole;6;4;Luins/Vinzel
2022-07-01;1184;m;Christian;12;1;Luins/Vinzel
2022-07-01;1184;m;Daniel;9;4;Luins/Vinzel
2022-07-01;1184;m;Laurent;8;5;Luins/Vinzel
2022-07-01;1185;w;Nathalie;17;2;Mont-sur-Rolle
2022-07-01;1185;w;Christine;16;4;Mont-sur-Rolle
2022-07-01;1185;m;Nicolas;19;3;Mont-sur-Rolle
2022-07-01;1185;m;David;19;3;Mont-sur-Rolle
2022-07-01;1185;m;Christian;17;5;Mont-sur-Rolle
2022-07-01;1185;m;Antonio;17;5;Mont-sur-Rolle
2022-07-01;1186;w;n/a;4;4;Essertines-Rolle
2022-07-01;1187;w;n/a;5;2;St-Oyens
2022-07-01;1188;w;Maria;32;1;Gimel/St-George
2022-07-01;1188;m;Michel;24;3;Gimel/St-George
2022-07-01;1188;m;Nicolas;23;4;Gimel/St-George
2022-07-01;1189;m;Nicolas;6;2;Saubraz
2022-07-01;1189;m;Laurent;6;2;Saubraz
2022-07-01;1189;m;n/a;5;4;Saubraz
2022-07-01;1195;w;Valérie;8;2;Bursinel/Dully
2022-07-01;1195;w;Patricia;7;5;Bursinel/Dully
2022-07-01;1195;m;Pierre;15;1;Bursinel/Dully
2022-07-01;1195;m;Alexandre;14;2;Bursinel/Dully
2022-07-01;1195;m;David;9;5;Bursinel/Dully
2022-07-01;1195;m;Olivier;9;5;Bursinel/Dully
2022-07-01;1196;w;Maria;198;1;Gland
2022-07-01;1196;w;Patricia;66;4;Gland
2022-07-01;1197;w;Sophie;27;2;Prangins
2022-07-01;1197;w;Anne;24;3;Prangins
2022-07-01;1197;m;Nicolas;35;3;Prangins
2022-07-01;1197;m;Thomas;30;5;Prangins
2022-07-01;1201;w;Maria;532;1;Genève
2022-07-01;1201;w;Ana;112;3;Genève
2022-07-01;1201;w;Catherine;88;4;Genève
2022-07-01;1201;m;Antonio;156;4;Genève
2022-07-01;1202;w;Maria;745;1;Genève
2022-07-01;1202;w;Patricia;131;4;Genève
2022-07-01;1202;w;Anna;127;5;Genève
2022-07-01;1202;m;Daniel;227;1;Genève
2022-07-01;1202;m;José;216;2;Genève
2022-07-01;1202;m;Antonio;189;4;Genève
2022-07-01;1203;w;Ana;187;2;Genève
2022-07-01;1203;w;Marie;143;3;Genève
2022-07-01;1203;w;Sandra;140;4;Genève
2022-07-01;1203;m;Alexandre;193;5;Genève
2022-07-01;1204;w;Marie;59;2;Genève
2022-07-01;1204;w;Sarah;39;5;Genève
2022-07-01;1204;m;Pierre;111;1;Genève
2022-07-01;1204;m;Alexandre;80;4;Genève
2022-07-01;1205;w;Marie;195;3;Genève
2022-07-01;1205;w;Laura;160;4;Genève
2022-07-01;1205;m;Nicolas;253;4;Genève
2022-07-01;1205;m;José;224;5;Genève
2022-07-01;1206;w;Maria;311;1;Genève
2022-07-01;1206;w;Catherine;115;4;Genève
2022-07-01;1206;w;Isabelle;109;5;Genève
2022-07-01;1206;m;Alexandre;183;1;Genève
2022-07-01;1206;m;David;158;5;Genève
2022-07-01;1207;w;Catherine;117;3;Genève
2022-07-01;1207;m;David;160;2;Genève
2022-07-01;1207;m;Daniel;151;3;Genève
2022-07-01;1207;m;Nicolas;145;5;Genève
2022-07-01;1208;w;Maria;231;1;Genève
2022-07-01;1208;m;Nicolas;100;5;Genève
2022-07-01;1209;w;Maria;155;1;Genève
2022-07-01;1209;w;Catherine;39;3;Genève
2022-07-01;1209;w;Ana;38;4;Genève
2022-07-01;1209;m;Jean;56;2;Genève
2022-07-01;1209;m;Michel;55;4;Genève
2022-07-01;1212;w;Ana;105;2;Grand-Lancy
2022-07-01;1212;m;José;143;1;Grand-Lancy
2022-07-01;1212;m;Antonio;139;2;Grand-Lancy
2022-07-01;1212;m;Michel;92;5;Grand-Lancy
2022-07-01;1213;w;Sandra;177;3;Onex/Petit-Lancy
2022-07-01;1213;m;Antonio;277;3;Onex/Petit-Lancy
2022-07-01;1213;m;Daniel;271;4;Onex/Petit-Lancy
2022-07-01;1214;w;Sarah;30;5;Vernier
2022-07-01;1214;m;Carlos;59;3;Vernier
2022-07-01;1215;w;n/a;4;1;Genève
2022-07-01;1215;w;n/a;2;4;Genève
2022-07-01;1215;m;Patrick;6;1;Genève
2022-07-01;1216;w;Ana;12;2;Cointrin
2022-07-01;1216;m;José;24;1;Cointrin
2022-07-01;1216;m;Alexandre;16;2;Cointrin
2022-07-01;1216;m;David;16;2;Cointrin
2022-07-01;1217;w;Ana;142;2;Meyrin
2022-07-01;1217;w;Sandra;100;3;Meyrin
2022-07-01;1217;m;José;212;1;Meyrin
2022-07-01;1217;m;Antonio;154;4;Meyrin
2022-07-01;1217;m;Michel;121;5;Meyrin
2022-07-01;1218;w;Maria;170;1;Le Grand-Saconnex
2022-07-01;1218;w;Catherine;54;2;Le Grand-Saconnex
2022-07-01;1218;w;Marie;46;5;Le Grand-Saconnex
2022-07-01;1218;m;Nicolas;70;1;Le Grand-Saconnex
2022-07-01;1218;m;David;69;2;Le Grand-Saconnex
2022-07-01;1219;w;Maria;538;1;Aïre/Le Lignon/Châtelaine
2022-07-01;1219;w;Laura;72;5;Aïre/Le Lignon/Châtelaine
2022-07-01;1219;m;Antonio;189;1;Aïre/Le Lignon/Châtelaine
2022-07-01;1219;m;Daniel;177;3;Aïre/Le Lignon/Châtelaine
2022-07-01;1220;w;Maria;205;1;Les Avanchets
2022-07-01;1220;w;Jessica;24;5;Les Avanchets
2022-07-01;1220;m;Manuel;41;4;Les Avanchets
2022-07-01;1222;w;Marie;56;2;Vésenaz
2022-07-01;1222;w;Catherine;51;3;Vésenaz
2022-07-01;1222;w;Nathalie;43;5;Vésenaz
2022-07-01;1222;m;Philippe;81;1;Vésenaz
2022-07-01;1222;m;Jean;65;3;Vésenaz
2022-07-01;1222;m;Michel;51;5;Vésenaz
2022-07-01;1223;w;Catherine;45;2;Cologny
2022-07-01;1223;m;David;66;2;Cologny
2022-07-01;1223;m;Nicolas;50;5;Cologny
2022-07-01;1224;w;Marie;75;2;Chêne-Bougeries
2022-07-01;1224;w;Catherine;54;4;Chêne-Bougeries
2022-07-01;1225;w;Maria;196;1;Chêne-Bourg
2022-07-01;1225;m;Antonio;59;3;Chêne-Bourg
2022-07-01;1226;w;Marie;112;2;Thônex
2022-07-01;1226;m;David;131;1;Thônex
2022-07-01;1226;m;Philippe;124;2;Thônex
2022-07-01;1227;w;Maria;614;1;Carouge GE/Les Acacias
2022-07-01;1227;m;Antonio;203;3;Carouge GE/Les Acacias
2022-07-01;1228;m;Nicolas;89;1;Plan-les-Ouates
2022-07-01;1228;m;Alexandre;75;5;Plan-les-Ouates
2022-07-01;1231;m;Nicolas;24;3;Conches
2022-07-01;1231;m;David;23;4;Conches
2022-07-01;1232;w;Catherine;41;2;Confignon
2022-07-01;1232;w;Nathalie;34;4;Confignon
2022-07-01;1232;m;Jean;47;1;Confignon
2022-07-01;1232;m;Olivier;37;5;Confignon
2022-07-01;8055;m;Peter;127;4;Zürich
2022-07-01;8055;m;Andreas;124;5;Zürich
2022-07-01;8057;w;Anna;158;2;Zürich
2022-07-01;8057;m;Thomas;190;1;Zürich
2022-07-01;8057;m;Michael;172;2;Zürich
2022-07-01;8057;m;Daniel;143;4;Zürich
2022-07-01;8057;m;Christian;132;5;Zürich
2022-07-01;8064;w;Anna;18;2;Zürich
2022-07-01;8064;w;Ruth;17;3;Zürich
2022-07-01;8064;w;Sandra;14;4;Zürich
2022-07-01;8064;m;Peter;21;3;Zürich
2022-07-01;8102;w;Sandra;40;3;Oberengstringen
2022-07-01;8102;m;Thomas;46;4;Oberengstringen
2022-07-01;8103;w;Brigitte;24;4;Unterengstringen
2022-07-01;8103;w;Sandra;21;5;Unterengstringen
2022-07-01;8103;m;Peter;46;1;Unterengstringen
2022-07-01;8103;m;Daniel;43;2;Unterengstringen
2022-07-01;8103;m;Thomas;35;4;Unterengstringen
2022-07-01;8103;m;Hans;30;5;Unterengstringen
2022-07-01;8104;w;Sandra;23;1;Weiningen ZH
2022-07-01;8104;w;Maria;19;3;Weiningen ZH
2022-07-01;8105;w;Maria;135;1;Regensdorf/Watt
2022-07-01;8105;w;Anna;66;5;Regensdorf/Watt
2022-07-01;8105;m;Daniel;121;2;Regensdorf/Watt
2022-07-01;8105;m;Andreas;77;5;Regensdorf/Watt
2022-07-01;8106;w;Maria;53;1;Adlikon b.Regensdf
2022-07-01;8106;m;Marco;31;3;Adlikon b.Regensdf
2022-07-01;8106;m;David;25;5;Adlikon b.Regensdf
2022-07-01;8107;w;Sandra;41;2;Buchs ZH
2022-07-01;8107;m;Peter;58;3;Buchs ZH
2022-07-01;8107;m;Patrick;42;5;Buchs ZH
2022-07-01;8108;w;Monika;23;5;Dällikon
2022-07-01;8108;m;Markus;28;4;Dällikon
2022-07-01;8112;w;Sandra;26;2;Otelfingen
2022-07-01;8112;w;Nicole;20;4;Otelfingen
2022-07-01;8112;w;Susanne;18;5;Otelfingen
2022-07-01;8112;w;Maria;18;5;Otelfingen
2022-07-01;8112;m;Andreas;24;4;Otelfingen
2022-07-01;8113;w;Monika;15;1;Boppelsen
2022-07-01;8113;m;Andreas;11;5;Boppelsen
2022-07-01;8113;m;Hans;11;5;Boppelsen
2022-07-01;8113;m;Michael;11;5;Boppelsen
2022-07-01;8114;w;Karin;16;1;Dänikon ZH
2022-07-01;8114;w;Maria;16;1;Dänikon ZH
2022-07-01;8114;w;Silvia;12;4;Dänikon ZH
2022-07-01;8114;m;Peter;16;2;Dänikon ZH
2022-07-01;8114;m;Markus;15;3;Dänikon ZH
2022-07-01;8114;m;Heinz;11;5;Dänikon ZH
2022-07-01;8115;w;Maria;13;1;Hüttikon
2022-07-01;8115;w;Monika;10;2;Hüttikon
2022-07-01;8115;m;Daniel;12;3;Hüttikon
2022-07-01;8117;w;Sandra;42;1;Fällanden
2022-07-01;8117;w;Silvia;35;3;Fällanden
2022-07-01;8117;m;Andreas;41;4;Fällanden
2022-07-01;8118;w;Maria;18;1;Pfaffhausen
2022-07-01;8118;w;Andrea;18;1;Pfaffhausen
2022-07-01;8118;w;Barbara;14;4;Pfaffhausen
2022-07-01;8118;m;Thomas;27;1;Pfaffhausen
2022-07-01;8118;m;Michael;25;2;Pfaffhausen
2022-07-01;8118;m;Peter;20;5;Pfaffhausen
2022-07-01;8121;w;Daniela;13;2;Benglen
2022-07-01;8121;w;Ursula;12;4;Benglen
2022-07-01;8121;w;Marina;11;5;Benglen
2022-07-01;8121;m;Thomas;22;1;Benglen
2022-07-01;8121;m;Michael;14;5;Benglen
2022-07-01;8122;w;Maria;20;1;Binz
2022-07-01;8122;w;Ursula;18;2;Binz
2022-07-01;8122;w;Claudia;16;3;Binz
2022-07-01;8122;m;Thomas;23;2;Binz
2022-07-01;8122;m;Daniel;23;2;Binz
2022-07-01;8122;m;Michael;19;5;Binz
2022-07-01;8123;w;Anna;24;1;Ebmatingen
2022-07-01;8123;w;Barbara;21;2;Ebmatingen
2022-07-01;8123;w;Sandra;19;4;Ebmatingen
2022-07-01;8123;m;Martin;31;3;Ebmatingen
2022-07-01;8123;m;Daniel;27;4;Ebmatingen
2022-07-01;8124;w;Nicole;22;2;Maur
2022-07-01;8124;w;Heidi;17;3;Maur
2022-07-01;8124;m;Thomas;37;1;Maur
2022-07-01;8124;m;Andreas;30;2;Maur
2022-07-01;8125;w;Anna;35;2;Zollikerberg
2022-07-01;8125;w;Elisabeth;31;4;Zollikerberg
2022-07-01;8125;m;Peter;64;1;Zollikerberg
2022-07-01;8125;m;Daniel;62;2;Zollikerberg
2022-07-01;8125;m;Andreas;46;3;Zollikerberg
2022-07-01;8125;m;Martin;39;5;Zollikerberg
2022-07-01;8126;w;Maria;46;1;Zumikon
2022-07-01;8126;m;Thomas;69;1;Zumikon
2022-07-01;8127;w;Barbara;39;1;Forch
2022-07-01;8127;w;Maria;35;2;Forch
2022-07-01;8127;w;Ruth;28;3;Forch
2022-07-01;8132;w;Sandra;46;2;Egg b. Zürich/Hinteregg
2022-07-01;8132;m;Thomas;69;2;Egg b. Zürich/Hinteregg
2022-07-01;8132;m;Andreas;50;5;Egg b. Zürich/Hinteregg
2022-07-01;8133;w;Claudia;18;1;Esslingen
2022-07-01;8133;w;Marianne;15;4;Esslingen
2022-07-01;8134;w;Maria;184;1;Adliswil
2022-07-01;8134;w;Claudia;98;4;Adliswil
2022-07-01;8134;m;Daniel;192;1;Adliswil
2022-07-01;8135;m;Christian;59;5;Langnau am Albis/Sihlbrugg Station/Sihlwald
2022-07-01;8136;m;Peter;50;1;Gattikon
2022-07-01;8136;m;Christian;29;3;Gattikon
2022-07-01;8136;m;Walter;19;4;Gattikon
2022-07-01;8136;m;Thomas;19;4;Gattikon
2022-07-01;8142;w;Ruth;31;4;Uitikon Waldegg
2022-07-01;8142;m;Thomas;53;2;Uitikon Waldegg
2022-07-01;8142;m;Martin;46;4;Uitikon Waldegg
2022-07-01;8143;w;Ursula;26;1;Uetliberg/Stallikon
2022-07-01;8143;w;Monika;22;5;Uetliberg/Stallikon
2022-07-01;8152;w;Anna;73;2;Glattbrugg/Opfikon/Glattpark(Opfikon)
2022-07-01;8152;m;Peter;107;2;Glattbrugg/Opfikon/Glattpark(Opfikon)
2022-07-01;8152;m;Marco;102;4;Glattbrugg/Opfikon/Glattpark(Opfikon)
2022-07-01;8152;m;Michael;94;5;Glattbrugg/Opfikon/Glattpark(Opfikon)
2022-07-01;8153;w;Sandra;40;2;Rümlang
2022-07-01;8153;w;Ursula;34;3;Rümlang
2022-07-01;8153;m;Peter;64;2;Rümlang
2022-07-01;8153;m;Michael;57;4;Rümlang
2022-07-01;8154;w;Maria;50;1;Oberglatt ZH
2022-07-01;8154;m;Peter;52;2;Oberglatt ZH
2022-07-01;8155;m;Andreas;52;4;Niederhasli/Nassenwil
2022-07-01;8156;m;Hans;21;3;Oberhasli
2022-07-01;8157;w;Monika;33;5;Dielsdorf
2022-07-01;8157;m;Michael;45;5;Dielsdorf
2022-07-01;8158;w;Elisabeth;6;1;Regensberg
2022-07-01;8162;w;Claudia;24;4;Steinmaur/Sünikon
2022-07-01;8162;m;Daniel;44;2;Steinmaur/Sünikon
2022-07-01;8162;m;Hans;33;3;Steinmaur/Sünikon
2022-07-01;8162;m;Thomas;31;4;Steinmaur/Sünikon
2022-07-01;8164;w;Sandra;7;3;Bachs
2022-07-01;8164;m;Walter;8;4;Bachs
2022-07-01;8165;w;Elisabeth;31;2;Schöfflisdorf/Oberweningen/Schleinikon
2022-07-01;8165;w;Claudia;30;3;Schöfflisdorf/Oberweningen/Schleinikon
2022-07-01;8165;w;Sandra;28;5;Schöfflisdorf/Oberweningen/Schleinikon
2022-07-01;8166;w;Sandra;20;2;Niederweningen
2022-07-01;8166;w;Barbara;18;4;Niederweningen
2022-07-01;8166;m;Thomas;39;2;Niederweningen
2022-07-01;8166;m;Peter;33;3;Niederweningen
2022-07-01;8172;w;Claudia;28;3;Niederglatt ZH
2022-07-01;8172;w;Ursula;26;5;Niederglatt ZH
2022-07-01;8172;w;Ruth;26;5;Niederglatt ZH
2022-07-01;8172;m;Daniel;59;1;Niederglatt ZH
2022-07-01;8172;m;Michael;37;5;Niederglatt ZH
2022-07-01;8173;w;Sandra;33;1;Neerach
2022-07-01;8173;w;Ruth;27;3;Neerach
2022-07-01;8173;w;Elisabeth;26;4;Neerach
2022-07-01;8173;m;Peter;46;3;Neerach
2022-07-01;8173;m;Hans;43;4;Neerach
2022-07-01;8174;w;Sandra;18;1;Stadel
2022-07-01;8174;m;Daniel;25;1;Stadel
2022-07-01;8174;m;Peter;20;3;Stadel
2022-07-01;8174;m;Markus;13;5;Stadel
2022-07-01;8175;w;Andrea;8;2;Windlach
2022-07-01;8175;w;Anna;6;5;Windlach
2022-07-01;8175;m;Peter;19;1;Windlach
2022-07-01;8175;m;Daniel;10;4;Windlach
2022-07-01;8181;w;Claudia;14;2;Höri
